1,2002,8064,3991847.99,495.02,147,4604384.49,31322.34,8211,8596232.48,1046.92
2,2002,10054,4362157.28,433.87,243,12598106.17,51844.06,10297,16960263.45,1647.11
3,2002,10459,3581242.08,342.41,100,3255895.48,32558.95,10559,6837137.56,647.52
4,2002,10932,4347650.55,397.70,88,2804323.89,31867.32,11020,7151974.44,649.00
5,2002,14394,5472375.40,380.18,249,5750379.57,23093.89,14643,11222754.97,766.42
6,2002,11300,4429326.04,391.98,172,6848733.59,39818.22,11472,11278059.63,983.09
7,2002,8986,4223519.43,470.01,201,6288497.67,31286.06,9187,10512017.10,1144.23
8,2002,3947,2211667.03,560.34,231,7902716.04,34210.89,4178,10114383.07,2420.87
9,2002,8107,2980711.31,367.67,119,2755096.80,23152.07,8226,5735808.11,697.28
10,2002,8893,3355013.90,377.26,154,5040297.61,32729.21,9047,8395311.51,927.97
11,2002,11171,3902078.95,349.30,143,7017162.89,49071.07,11314,10919241.84,965.11
12,2002,9289,3403617.51,366.41,156,4307251.58,27610.59,9445,7710869.09,816.40
13,2002,8362,2838445.72,339.45,69,2008038.91,29102.01,8431,4846484.63,574.84
14,2002,3530,2253768.74,638.46,115,3110460.18,27047.48,3645,5364228.92,1471.67
15,2002,11352,4734816.73,417.09,171,3928374.31,22972.95,11523,8663191.04,751.82
16,2002,8450,3390932.55,401.29,94,1864813.17,19838.44,8544,5255745.72,615.14
17,2002,6896,2787302.36,404.19,42,494924.91,11783.93,6938,3282227.27,473.08
18,2002,3005,1682642.76,559.95,60,2137004.60,35616.74,3065,3819647.36,1246.21
19,2002,3778,2198579.10,581.94,67,2737181.85,40853.46,3845,4935760.95,1283.68
20,2002,4456,4163916.26,934.45,387,10038725.46,25939.86,4843,14202641.72,2932.61
21,2002,7184,3415673.22,475.46,116,2261338.13,19494.29,7300,5677011.35,777.67
22,2002,4568,2965098.92,649.10,230,5050478.66,21958.60,4798,8015577.58,1670.61
23,2002,11880,3753646.87,315.96,157,4905792.55,31247.09,12037,8659439.42,719.40
24,2002,10752,3870399.77,359.97,120,3304821.54,27540.18,10872,7175221.31,659.97
25,2002,10742,5481161.93,510.26,146,2696010.53,18465.83,10888,8177172.46,751.03
26,2002,5143,1833365.20,356.48,186,7452788.93,40068.76,5329,9286154.13,1742.57
27,2002,3713,3184732.17,857.72,403,14393689.65,35716.35,4116,17578421.82,4270.75
28,2002,2200,1749713.04,795.32,307,13597221.75,44290.62,2507,15346934.79,6121.63
29,2002,9094,2757511.02,303.22,78,1734765.31,22240.58,9172,4492276.33,489.78
30,2002,4140,2270803.15,548.50,79,2852228.64,36104.16,4219,5123031.79,1214.28
31,2002,10816,3185277.43,294.50,86,4205765.12,48904.25,10902,7391042.55,677.95
32,2002,5723,2490761.48,435.22,71,1649786.16,23236.42,5794,4140547.64,714.63
33,2002,6993,2553483.20,365.15,138,5537763.71,40128.72,7131,8091246.91,1134.66
34,2002,7198,2685148.39,373.04,224,6182697.42,27601.33,7422,8867845.81,1194.81
35,2002,10170,3527503.75,346.85,148,4531846.35,30620.58,10318,8059350.10,781.10
36,2002,11699,3695356.95,315.87,100,2691833.94,26918.34,11799,6387190.89,541.33
37,2002,12883,4645528.99,360.59,207,7108095.29,34338.62,13090,11753624.28,897.91
38,2002,10203,3609298.85,353.75,155,4877680.41,31468.91,10358,8486979.26,819.36
39,2002,8428,3850406.49,456.86,96,3753311.44,39096.99,8524,7603717.93,892.04
40,2002,8276,3426396.43,414.02,131,4388893.51,33503.00,8407,7815289.94,929.62
41,2002,13573,6101758.88,449.55,157,4681997.95,29821.64,13730,10783756.83,785.42
42,2002,10499,5112243.85,486.93,108,3199603.09,29625.95,10607,8311846.94,783.62
43,2002,8761,3258437.38,371.93,104,3562797.20,34257.67,8865,6821234.58,769.46
44,2002,14918,5491161.23,368.09,61,1694268.61,27774.90,14979,7185429.84,479.70
