1,2003,8070,3779492.76,468.34,151,4813637.15,31878.39,8221,8593129.91,1045.27
2,2003,10064,4135291.27,410.90,246,11851450.30,48176.63,10310,15986741.57,1550.61
3,2003,10468,3307145.22,315.93,101,3256852.31,32246.06,10569,6563997.53,621.06
4,2003,10960,3975470.58,362.73,88,2603151.28,29581.26,11048,6578621.86,595.46
5,2003,14536,5136071.23,353.33,252,6226458.58,24708.17,14788,11362529.81,768.36
6,2003,11495,4209286.45,366.18,172,5224753.37,30376.47,11667,9434039.82,808.61
7,2003,9080,3968846.72,437.10,194,5747115.76,29624.31,9274,9715962.48,1047.66
8,2003,3953,2066471.83,522.76,231,6965466.59,30153.54,4184,9031938.42,2158.69
9,2003,8118,2899710.56,357.20,121,2331906.66,19271.96,8239,5231617.22,634.98
10,2003,8925,3221721.68,360.98,155,4891485.55,31557.97,9080,8113207.23,893.53
11,2003,11208,3747253.83,334.34,141,6972319.96,49449.08,11349,10719573.79,944.54
12,2003,9362,3232269.70,345.25,154,3452954.74,22421.78,9516,6685224.44,702.52
13,2003,8524,2722073.88,319.34,69,1955981.52,28347.56,8593,4678055.40,544.40
14,2003,3711,2200571.20,592.99,116,2836717.48,24454.46,3827,5037288.68,1316.25
15,2003,11374,4485455.00,394.36,176,3140655.97,17844.64,11550,7626110.97,660.27
16,2003,8672,3283330.78,378.61,94,1908539.56,20303.61,8766,5191870.34,592.27
17,2003,7114,2736032.46,384.60,45,510394.06,11342.09,7159,3246426.52,453.47
18,2003,3211,1667171.35,519.21,60,1953582.09,32559.70,3271,3620753.44,1106.93
19,2003,4071,2267930.34,557.09,69,2428361.92,35193.65,4140,4696292.26,1134.37
20,2003,4620,4059475.19,878.67,394,9678847.82,24565.60,5014,13738323.01,2739.99
21,2003,7265,3220803.33,443.33,118,2593544.72,21979.19,7383,5814348.05,787.53
22,2003,4722,2825103.05,598.29,231,5030586.03,21777.43,4953,7855689.08,1586.05
23,2003,11933,3627606.24,304.00,165,5639752.75,34180.32,12098,9267358.99,766.02
24,2003,10755,3761940.10,349.79,126,3680262.88,29208.44,10881,7442202.98,683.96
25,2003,10868,5200685.49,478.53,145,3099280.81,21374.35,11013,8299966.30,753.65
26,2003,5152,1751729.13,340.01,189,6757987.31,35756.55,5341,8509716.44,1593.28
27,2003,3808,2989323.71,785.01,407,13556832.16,33309.17,4215,16546155.87,3925.54
28,2003,2278,1633035.65,716.87,308,12540418.30,40715.64,2586,14173453.95,5480.84
29,2003,9176,2610976.77,284.54,78,1460402.28,18723.11,9254,4071379.05,439.96
30,2003,4336,2146093.10,494.95,78,2559957.54,32819.97,4414,4706050.64,1066.16
31,2003,10840,2971923.83,274.16,86,2476928.96,28801.50,10926,5448852.79,498.71
32,2003,6018,2431887.22,404.10,72,1957529.49,27187.91,6090,4389416.71,720.76
33,2003,7019,2426142.89,345.65,140,5124463.58,36603.31,7159,7550606.47,1054.70
34,2003,7339,2547997.98,347.19,220,5258652.13,23902.96,7559,7806650.11,1032.76
35,2003,10185,3372911.88,331.16,147,4253265.70,28933.78,10332,7626177.58,738.11
36,2003,11702,3474978.09,296.96,98,2499742.79,25507.58,11800,5974720.88,506.33
37,2003,13029,4325481.55,331.99,205,7014625.36,34217.68,13234,11340106.91,856.89
38,2003,10197,3316702.13,325.26,156,4849064.13,31083.74,10353,8165766.26,788.73
39,2003,8498,3800482.49,447.22,95,2834500.78,29836.85,8593,6634983.27,772.14
40,2003,8289,3278722.41,395.55,134,4243181.28,31665.53,8423,7521903.69,893.02
41,2003,13664,5892167.58,431.22,158,4312683.88,27295.47,13822,10204851.46,738.30
42,2003,11784,5073555.14,430.55,109,3084193.41,28295.35,11893,8157748.55,685.93
43,2003,8764,2975711.15,339.54,104,3202464.04,30792.92,8868,6178175.19,696.68
44,2003,15052,5160202.73,342.83,62,1614520.63,26040.66,15114,6774723.36,448.24
